Timestamp,angeloPrecipUndercatchCorrected-mm,elder_mmHour,Time_vec
2015-12-15 23:00:00,0,0.1871092825,2015-12-15 23:00:00
2015-12-16 0:00:00,0,0.1828705609,2015-12-16 0:00:00
2015-12-16 1:00:00,0,0.1819622634,2015-12-16 1:00:00
2015-12-16 2:00:00,0,0.179237371,2015-12-16 2:00:00
2015-12-16 3:00:00,0,0.1783290735,2015-12-16 3:00:00
2015-12-16 4:00:00,0,0.1734848202,2015-12-16 4:00:00
2015-12-16 5:00:00,0,0.1713654594,2015-12-16 5:00:00
2015-12-16 6:00:00,0,0.1704571619,2015-12-16 6:00:00
2015-12-16 7:00:00,0,0.1677322694,2015-12-16 7:00:00
2015-12-16 8:00:00,0,0.1622824845,2015-12-16 8:00:00
2015-12-16 9:00:00,0,0.1604658895,2015-12-16 9:00:00
2015-12-16 10:00:00,0,0.1577409971,2015-12-16 10:00:00
2015-12-16 11:00:00,0,0.1568326996,2015-12-16 11:00:00
